x in Angstrom	y in Volt
6635,60000	2,01996
6635,80000	1,95522
6636,00000	1,92251
6636,20000	1,78947
6636,40000	2,27375
6636,60000	1,87483
6636,80000	1,81423
6637,00000	2,00166
6637,20000	1,91054
6637,40000	1,86053
6637,60000	1,84067
6637,80000	2,06350
6638,00000	1,91871
6638,20000	1,92955
6638,40000	1,75005
6638,60000	1,80306
6638,80000	1,90701
6639,00000	1,55734
6639,20000	1,79585
6639,40000	1,87145
6639,60000	1,86597
6639,80000	1,58222
6640,00000	1,60269
6640,20000	1,47006
6640,40000	1,99471
6640,60000	1,75257
6640,80000	1,57108
6641,00000	1,58772
6641,20000	1,63231
6641,40000	1,75932
6641,60000	1,55864
6641,80000	1,59300
6642,00000	1,31102
6642,20000	1,76950
6642,40000	1,78290
6642,60000	1,48058
6642,80000	1,72134
6643,00000	1,56134
6643,20000	1,80410
6643,40000	1,26785
6643,60000	1,40920
6643,80000	1,38993
6644,00000	1,44431
6644,20000	1,48130
6644,40000	1,63093
6644,60000	1,54755
6644,80000	1,68598
6645,00000	1,55906
6645,20000	1,54299
6645,40000	1,73244
6645,60000	1,72448
6645,80000	1,79350
6646,00000	2,16007
6646,20000	1,52146
6646,40000	2,06976
6646,60000	1,80983
6646,80000	1,77544
6647,00000	1,82037
6647,20000	1,80745
6647,40000	1,69943
6647,60000	1,80726
6647,80000	1,59390
6648,00000	1,74479
6648,20000	1,52203
6648,40000	1,81927
6648,60000	1,91712
6648,80000	1,67985
6649,00000	1,95432
6649,20000	2,15786
6649,40000	1,92842
6649,60000	1,89376
6649,80000	1,84124
6650,00000	1,80192
6650,20000	2,39487
6650,40000	1,79136
6650,60000	1,98445
6650,80000	2,03218
6651,00000	1,94405
6651,20000	1,93511
6651,40000	1,91427
6651,60000	1,83457
6651,80000	1,67319
6652,00000	1,83258
6652,20000	2,09640
6652,40000	2,08747
6652,60000	1,84989
6652,80000	1,47930
