Vernier Format 2
Bandlücke2-Si2.cmbl 26.09.2019 13:43:13 ,
Latest
Time	Potential	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

191	53,5537717033	0,791209	0,019536	1328,68975153	0,932497596653
191,5	54,0759303303	0,789988	0,021978	1337,57696575	0,926301836627
192	54,3367424183	0,76801	0,021978	1341,97446844	0,923266447418
192,5	54,5975545063	0,761905	0,021978	1346,34416416	0,92026989308
193	55,1849161553	0,720391	0,02442	1356,08263883	0,913661132823
193,5	55,4462626943	0,699634	0,017094	1360,37002071	0,910781611722
194	55,9682075409	0,684982	0,014652	1368,8477127	0,905140863006
194,5	56,2292334093	0,669109	0,01221	1373,04486094	0,902374012131
195	56,4902592777	0,675214	0,01221	1377,21351173	0,899642640334
195,5	57,0123110145	0,678877	0,018315	1385,46497553	0,894284606168
196	57,2733368829	0,660562	0,019536	1389,54761727	0,891657100918
196,5	57,8606450868	0,665446	0,020757	1398,62798699	0,885868159028
197	58,1216709552	0,64591	0,021978	1402,61659218	0,883349025606
197,5	58,3826968236	0,648352	0,023199	1406,57608617	0,880862409208
198	58,9047485604	0,650794	0,017094	1414,40741246	0,87598522822
198,5	59,1657744288	0,666667	0,013431	1418,27908222	0,873593931925
199	59,4920567643	0,653236	0,013431	1423,0772653	0,870648439277
199,5	59,948852034	0,663004	0,017094	1429,71715549	0,866604975145
200	60,2751343695	0,647131	0,013431	1434,40432066	0,863773192925
200,5	60,7319296392	0,656899	0,010989	1440,88816947	0,859886302252
201	61,0582119747	0,638584	0,015873	1445,46344119	0,857164536086
201,5	61,3192378431	0,636142	0,021978	1449,08991514	0,855019407047
202	61,5802637115	0,639805	0,023199	1452,68631334	0,852902645687
202,5	62,1023154483	0,631258	0,021978	1459,78858455	0,848753040755
203	62,4285977838	0,626374	0,023199	1464,16599899	0,846215525325
203,5	62,8853930535	0,606838	0,023199	1470,21457757	0,842734127998
204	63,211675389	0,62149	0,020757	1474,47779913	0,840297494294
204,5	63,4727012574	0,615385	0,019536	1477,85395499	0,838377835522
205	63,9947529942	0,583639	0,00976801	1484,51417905	0,834616480926
205,5	64,2557788626	0,571429	0,013431	1487,79810901	0,832774280661
206	64,516804731	0,559219	0,01221	1491,05115984	0,830957403319
206,5	65,0388564678	0,562882	0,018315	1497,46435469	0,827398659687
207	65,2998823362	0,540904	0,018315	1500,6243656	0,825656325729
207,5	65,5609082046	0,545788	0,018315	1503,75323117	0,823938379198
208	66,0829599414	0,538462	0,020757	1509,91726717	0,820574760577
208,5	66,3439858098	0,528694	0,017094	1512,95230967	0,818928654973
209	66,6050116782	0,500611	0,017094	1515,95595097	0,817306069616
209,5	67,127063415	0,512821	0,013431	1521,86878124	0,8141306368
210	67,4533457505	0,489621	0,014652	1525,50017161	0,812192632328
210,5	67,7143716189	0,483516	0,01221	1528,36967021	0,810667748878
211	68,2364233557	0,466422	0,013431	1534,01344492	0,807685228644
211,5	68,4974492241	0,45177	0,019536	1536,7876039	0,806227221548
212	68,7584750925	0,431013	0,020757	1539,52986698	0,804791142139
212,5	69,2805268293	0,423687	0,021978	1544,91847842	0,801984064085
213	69,5415526977	0,412698	0,021978	1547,56471494	0,800612722712
213,5	69,8025785661	0,405372	0,014652	1550,17883188	0,79926262346
214	70,3246303029	0,39072	0,010989	1555,31049065	0,796625501754
214,5	70,5856561713	0,368742	0,01221	1557,82792598	0,79533816241
215	71,1077079081	0,367521	0,013431	1562,76574727	0,792825157682
215,5	71,3687337765	0,345543	0,015873	1565,18603075	0,791599193744
216	71,695016112	0,334554	0,010989	1568,16569681	0,790095078935
216,5	72,2170678488	0,327228	0,01221	1572,82734476	0,787753343763
217	72,4780937172	0,30525	0,018315	1575,1092269	0,786612114791
217,5	72,7391195856	0,28083	0,019536	1577,35841777	0,785490466872
218	73,2611713224	0,26862	0,020757	1581,75853966	0,783305396452
218,5	73,5221971908	0,262515	0,020757	1583,90937936	0,782241721747
219	73,7832230592	0,250305	0,020757	1586,02734514	0,781197123617
219,5	74,305274796	0,245421	0,018315	1590,16447981	0,77916468122
220	74,5663006644	0,227106	0,01221	1592,18356284	0,778176605336
220,5	74,8273265328	0,19536	0,013431	1594,16960022	0,777207142723
221	75,4146347367	0,203907	0,00976801	1598,51714879	0,775093342561
221,5	75,610404138	0,188034	0,01221	1599,92902973	0,774409350025
222	75,9366864735	0,166056	0,019536	1602,24064855	0,773292077641
222,5	76,4587382103	0,156288	0,02442	1605,83113149	0,771563071424
223	76,7197640787	0,144078	0,021978	1607,57639807	0,770725423369
223,5	77,2418158155	0,131868	0,023199	1610,96680033	0,769103373045
224	77,5028416839	0,124542	0,02442	1612,61186565	0,768318791639
224,5	77,8291240194	0,124542	0,01221	1614,62112669	0,767362683119
225	78,3511757562	0,114774	0,014652	1617,72700616	0,765889420947
225,5	78,6122016246	0,102564	0,018315	1619,22959814	0,765178700673
226	78,873227493	0,0964591	0,014652	1620,69858314	0,764485150345
226,5	79,3952792298	0,0866911	0,013431	1623,53561094	0,763149259955
