Time,CH A,CH B,
3.98699E-3,-4.2181E+0,-1.75427E-2,
3.98949E-3,-3.0181E+0,-1.43427E-2,
3.992E-3,-3.8181E+0,-1.75427E-2,
3.9945E-3,-2.6181E+0,-1.43427E-2,
3.997E-3,-3.8181E+0,-1.75427E-2,
3.9995E-3,-2.6181E+0,-1.43427E-2,
4.002E-3,-3.4181E+0,-1.83427E-2,
4.0045E-3,-2.2181E+0,-1.51427E-2,
4.007E-3,-3.0181E+0,-1.99427E-2,
4.0095E-3,-2.2181E+0,-1.75427E-2,
4.01201E-3,-3.0181E+0,-2.07427E-2,
4.01451E-3,-1.8181E+0,-1.75427E-2,
4.01701E-3,-2.6181E+0,-2.15427E-2,
4.01951E-3,-1.8181E+0,-1.75427E-2,
4.02201E-3,-2.6181E+0,-2.07427E-2,
4.02451E-3,-1.4181E+0,-1.75427E-2,
4.02701E-3,-2.2181E+0,-2.07427E-2,
4.02951E-3,-1.0181E+0,-1.83427E-2,
4.03202E-3,-1.8181E+0,-2.23427E-2,
4.03452E-3,-1.0181E+0,-1.83427E-2,
4.03702E-3,-1.8181E+0,-2.31427E-2,
4.03952E-3,-6.181E-1,-2.07427E-2,
4.04202E-3,-1.4181E+0,-2.31427E-2,
4.04452E-3,-6.181E-1,-2.07427E-2,
4.04702E-3,-1.4181E+0,-2.23427E-2,
4.04952E-3,-2.181E-1,-1.99427E-2,
4.05203E-3,-1.0181E+0,-2.31427E-2,
4.05453E-3,1.819E-1,-2.07427E-2,
4.05703E-3,-6.181E-1,-2.47427E-2,
4.05953E-3,1.819E-1,-2.07427E-2,
4.06203E-3,-6.181E-1,-2.55427E-2,
4.06453E-3,5.819E-1,-2.31427E-2,
4.06703E-3,-2.181E-1,-2.55427E-2,
4.06953E-3,9.819E-1,-2.31427E-2,
4.07204E-3,-2.181E-1,-2.55427E-2,
4.07454E-3,9.819E-1,-2.23427E-2,
4.07704E-3,1.819E-1,-2.47427E-2,
4.07954E-3,1.3819E+0,-2.23427E-2,
4.08204E-3,5.819E-1,-2.55427E-2,
4.08454E-3,1.3819E+0,-2.23427E-2,
4.08704E-3,5.819E-1,-2.71427E-2,
4.08954E-3,1.7819E+0,-2.39427E-2,
4.09205E-3,9.819E-1,-2.71427E-2,
4.09455E-3,1.7819E+0,-2.47427E-2,
4.09705E-3,1.3819E+0,-2.63427E-2,
4.09955E-3,2.1819E+0,-2.39427E-2,
4.10205E-3,1.3819E+0,-2.55427E-2,
4.10455E-3,2.5819E+0,-2.31427E-2,
4.10705E-3,1.7819E+0,-2.63427E-2,
4.10955E-3,2.9819E+0,-2.39427E-2,
4.11206E-3,1.7819E+0,-2.71427E-2,
4.11456E-3,2.9819E+0,-2.47427E-2,
4.11706E-3,1.7819E+0,-2.71427E-2,
4.11956E-3,2.9819E+0,-2.47427E-2,
4.12206E-3,2.1819E+0,-2.71427E-2,
4.12456E-3,3.3819E+0,-2.39427E-2,
4.12706E-3,2.5819E+0,-2.63427E-2,
4.12956E-3,3.7819E+0,-2.31427E-2,
4.13207E-3,2.5819E+0,-2.63427E-2,
4.13457E-3,3.7819E+0,-2.39427E-2,
4.13707E-3,2.9819E+0,-2.71427E-2,
4.13957E-3,4.1819E+0,-2.47427E-2,
4.14207E-3,3.3819E+0,-2.71427E-2,
4.14457E-3,4.1819E+0,-2.39427E-2,
4.14707E-3,3.7819E+0,-2.71427E-2,
4.14957E-3,4.5819E+0,-2.47427E-2,
4.15208E-3,3.7819E+0,-2.55427E-2,
4.15458E-3,4.9819E+0,-2.31427E-2,
4.15708E-3,3.7819E+0,-2.55427E-2,
4.15958E-3,4.9819E+0,-2.31427E-2,
4.16208E-3,4.1819E+0,-2.71427E-2,
4.16458E-3,5.3819E+0,-2.39427E-2,
4.16708E-3,4.5819E+0,-2.71427E-2,
4.16958E-3,5.3819E+0,-2.47427E-2,
4.17209E-3,4.5819E+0,-2.71427E-2,
4.17459E-3,5.7819E+0,-2.47427E-2,
4.17709E-3,4.9819E+0,-2.71427E-2,
4.17959E-3,5.7819E+0,-2.23427E-2,
4.18209E-3,4.9819E+0,-2.47427E-2,
4.18459E-3,6.1819E+0,-2.23427E-2,
4.18709E-3,5.3819E+0,-2.47427E-2,
4.18959E-3,6.1819E+0,-2.23427E-2,
4.1921E-3,5.3819E+0,-2.47427E-2,
4.1946E-3,6.5819E+0,-2.23427E-2,
4.1971E-3,5.3819E+0,-2.47427E-2,
4.1996E-3,6.5819E+0,-2.15427E-2,
4.2021E-3,5.7819E+0,-2.39427E-2,
4.2046E-3,6.9819E+0,-1.99427E-2,
4.2071E-3,6.1819E+0,-2.15427E-2,
4.2096E-3,6.9819E+0,-1.91427E-2,
4.21211E-3,6.1819E+0,-2.23427E-2,
4.21461E-3,7.3819E+0,-1.99427E-2,
4.21711E-3,6.1819E+0,-2.23427E-2,
4.21961E-3,7.7819E+0,-1.99427E-2,
4.22211E-3,6.5819E+0,-2.23427E-2,
4.22461E-3,7.7819E+0,-1.99427E-2,
4.22711E-3,6.5819E+0,-2.15427E-2,
4.22961E-3,7.7819E+0,-1.83427E-2,
4.23212E-3,6.9819E+0,-1.99427E-2,
4.23462E-3,8.1819E+0,-1.67427E-2,
4.23712E-3,6.9819E+0,-1.83427E-2,
4.23962E-3,8.1819E+0,-1.59427E-2,
4.24212E-3,6.9819E+0,-1.83427E-2,
4.24462E-3,8.1819E+0,-1.59427E-2,
4.24712E-3,7.3819E+0,-1.83427E-2,
4.24962E-3,8.1819E+0,-1.59427E-2,
4.25213E-3,7.3819E+0,-1.83427E-2,
4.25463E-3,8.5819E+0,-1.51427E-2,
4.25713E-3,7.7819E+0,-1.75427E-2,
4.25963E-3,8.5819E+0,-1.35427E-2,
4.26213E-3,7.7819E+0,-1.59427E-2,
4.26463E-3,8.9819E+0,-1.27427E-2,
4.26713E-3,7.7819E+0,-1.51427E-2,
4.26963E-3,8.9819E+0,-1.27427E-2,
4.27214E-3,8.1819E+0,-1.51427E-2,
4.27464E-3,8.9819E+0,-1.27427E-2,
4.27714E-3,8.1819E+0,-1.51427E-2,
4.27964E-3,9.3819E+0,-1.19427E-2,
4.28214E-3,8.1819E+0,-1.43427E-2,
4.28464E-3,9.3819E+0,-1.03427E-2,
4.28714E-3,8.1819E+0,-1.19427E-2,
4.28964E-3,9.3819E+0,-9.5427E-3,
4.29215E-3,8.1819E+0,-1.11427E-2,
4.29465E-3,9.3819E+0,-8.7427E-3,
4.29715E-3,8.5819E+0,-1.19427E-2,
4.29965E-3,9.3819E+0,-9.5427E-3,
4.30215E-3,8.5819E+0,-1.19427E-2,
4.30465E-3,9.3819E+0,-8.7427E-3,
4.30715E-3,8.5819E+0,-1.11427E-2,
4.30965E-3,9.3819E+0,-7.1427E-3,
4.31216E-3,8.5819E+0,-8.7427E-3,
4.31466E-3,9.7819E+0,-5.5427E-3,
4.31716E-3,8.5819E+0,-7.9427E-3,
4.31966E-3,9.7819E+0,-5.5427E-3,
4.32216E-3,8.5819E+0,-7.9427E-3,
4.32466E-3,1.01819E+1,-5.5427E-3,
4.32716E-3,8.5819E+0,-8.7427E-3,
4.32966E-3,9.7819E+0,-5.5427E-3,
4.33217E-3,8.5819E+0,-7.1427E-3,
4.33467E-3,9.7819E+0,-4.7427E-3,
4.33717E-3,8.5819E+0,-7.1427E-3,
4.33967E-3,9.7819E+0,-3.9427E-3,
4.34217E-3,8.5819E+0,-5.5427E-3,
4.34467E-3,9.7819E+0,-3.9427E-3,
4.34717E-3,8.9819E+0,-5.5427E-3,
4.34967E-3,9.7819E+0,-3.1427E-3,
4.35218E-3,8.5819E+0,-6.3427E-3,
4.35468E-3,9.7819E+0,-3.1427E-3,
4.35718E-3,8.5819E+0,-5.5427E-3,
4.35968E-3,9.7819E+0,-3.1427E-3,
4.36218E-3,8.5819E+0,-4.7427E-3,
4.36468E-3,9.3819E+0,-1.5427E-3,
4.36718E-3,8.5819E+0,-3.9427E-3,
4.36968E-3,9.7819E+0,-1.5427E-3,
4.37219E-3,8.5819E+0,-4.7427E-3,
4.37469E-3,9.7819E+0,-1.5427E-3,
4.37719E-3,8.1819E+0,-4.7427E-3,
4.37969E-3,9.3819E+0,-1.5427E-3,
4.38219E-3,8.1819E+0,-4.7427E-3,
4.38469E-3,9.3819E+0,-2.3427E-3,
4.38719E-3,8.1819E+0,-3.9427E-3,
4.38969E-3,9.3819E+0,-7.427E-4,
4.3922E-3,8.1819E+0,-3.1427E-3,
4.3947E-3,8.9819E+0,-7.427E-4,
4.3972E-3,8.1819E+0,-3.1427E-3,
4.3997E-3,8.9819E+0,5.73E-5,
4.4022E-3,7.7819E+0,-4.7427E-3,
4.4047E-3,8.9819E+0,-1.5427E-3,
4.4072E-3,7.7819E+0,-4.7427E-3,
4.4097E-3,8.5819E+0,-1.5427E-3,
4.41221E-3,7.3819E+0,-5.5427E-3,
4.41471E-3,8.5819E+0,-2.3427E-3,
4.41721E-3,7.3819E+0,-3.9427E-3,
4.41971E-3,8.5819E+0,-7.427E-4,
4.42221E-3,7.3819E+0,-3.1427E-3,
4.42471E-3,8.5819E+0,-7.427E-4,
4.42721E-3,6.9819E+0,-4.7427E-3,
4.42971E-3,8.1819E+0,-1.5427E-3,
4.43222E-3,6.5819E+0,-4.7427E-3,
4.43472E-3,8.1819E+0,-2.3427E-3,
4.43722E-3,6.9819E+0,-5.5427E-3,
4.43972E-3,8.1819E+0,-2.3427E-3,
4.44222E-3,6.5819E+0,-3.9427E-3,
4.44472E-3,7.7819E+0,-1.5427E-3,
4.44722E-3,6.1819E+0,-4.7427E-3,
4.44972E-3,7.7819E+0,-1.5427E-3,
4.45223E-3,6.1819E+0,-5.5427E-3,
4.45473E-3,7.3819E+0,-2.3427E-3,
4.45723E-3,6.1819E+0,-6.3427E-3,
4.45973E-3,7.3819E+0,-3.9427E-3,
4.46223E-3,5.7819E+0,-6.3427E-3,
4.46473E-3,6.9819E+0,-3.9427E-3,
4.46723E-3,5.7819E+0,-6.3427E-3,
4.46973E-3,6.9819E+0,-3.9427E-3,
4.47224E-3,5.3819E+0,-5.5427E-3,
4.47474E-3,6.5819E+0,-3.1427E-3,
4.47724E-3,5.3819E+0,-7.1427E-3,
4.47974E-3,6.5819E+0,-3.9427E-3,
4.48224E-3,4.9819E+0,-8.7427E-3,
4.48474E-3,6.1819E+0,-4.7427E-3,
4.48724E-3,4.5819E+0,-9.5427E-3,
4.48974E-3,5.7819E+0,-7.1427E-3,
4.49225E-3,4.5819E+0,-9.5427E-3,
4.49475E-3,5.7819E+0,-5.5427E-3,
4.49725E-3,4.5819E+0,-8.7427E-3,
4.49975E-3,5.3819E+0,-5.5427E-3,
4.50225E-3,4.1819E+0,-9.5427E-3,
4.50475E-3,5.3819E+0,-5.5427E-3,
4.50725E-3,4.1819E+0,-1.03427E-2,
4.50975E-3,5.3819E+0,-7.1427E-3,
4.51226E-3,3.7819E+0,-1.11427E-2,
4.51476E-3,4.9819E+0,-7.9427E-3,
4.51726E-3,3.7819E+0,-1.19427E-2,
4.51976E-3,4.5819E+0,-8.7427E-3,
4.52226E-3,3.3819E+0,-1.03427E-2,
4.52476E-3,4.5819E+0,-7.9427E-3,
4.52726E-3,2.9819E+0,-1.11427E-2,
4.52976E-3,4.1819E+0,-7.9427E-3,
4.53227E-3,2.5819E+0,-1.35427E-2,
4.53477E-3,4.1819E+0,-9.5427E-3,
4.53727E-3,2.5819E+0,-1.35427E-2,
4.53977E-3,3.7819E+0,-1.11427E-2,
4.54227E-3,2.1819E+0,-1.35427E-2,
4.54477E-3,3.3819E+0,-1.11427E-2,
4.54727E-3,2.1819E+0,-1.27427E-2,
4.54977E-3,3.3819E+0,-9.5427E-3,
4.55228E-3,2.1819E+0,-1.19427E-2,
4.55478E-3,2.9819E+0,-9.5427E-3,
4.55728E-3,1.3819E+0,-1.43427E-2,
4.55978E-3,2.9819E+0,-1.03427E-2,
4.56228E-3,1.3819E+0,-1.59427E-2,
4.56478E-3,2.5819E+0,-1.19427E-2,
4.56728E-3,1.3819E+0,-1.59427E-2,
4.56978E-3,2.1819E+0,-1.27427E-2,
4.57229E-3,9.819E-1,-1.51427E-2,
4.57479E-3,2.1819E+0,-1.11427E-2,
4.57729E-3,9.819E-1,-1.43427E-2,
4.57979E-3,1.7819E+0,-1.11427E-2,
4.58229E-3,5.819E-1,-1.51427E-2,
4.58479E-3,1.7819E+0,-1.19427E-2,
4.58729E-3,1.819E-1,-1.75427E-2,
4.58979E-3,1.3819E+0,-1.35427E-2,
4.5923E-3,1.819E-1,-1.67427E-2,
4.5948E-3,9.819E-1,-1.35427E-2,
4.5973E-3,-2.181E-1,-1.67427E-2,
4.5998E-3,9.819E-1,-1.27427E-2,
4.6023E-3,-2.181E-1,-1.51427E-2,
4.6048E-3,5.819E-1,-1.19427E-2,
4.6073E-3,-6.181E-1,-1.59427E-2,
4.6098E-3,5.819E-1,-1.27427E-2,
4.61231E-3,-1.0181E+0,-1.59427E-2,
4.61481E-3,1.819E-1,-1.35427E-2,
4.61731E-3,-1.0181E+0,-1.67427E-2,
4.61981E-3,1.819E-1,-1.43427E-2,
4.62231E-3,-1.4181E+0,-1.67427E-2,
4.62481E-3,-2.181E-1,-1.27427E-2,
4.62731E-3,-1.4181E+0,-1.59427E-2,
4.62981E-3,-6.181E-1,-1.27427E-2,
4.63232E-3,-1.8181E+0,-1.59427E-2,
4.63482E-3,-1.0181E+0,-1.27427E-2,
4.63732E-3,-2.2181E+0,-1.75427E-2,
4.63982E-3,-1.0181E+0,-1.35427E-2,
4.64232E-3,-2.6181E+0,-1.75427E-2,
4.64482E-3,-1.4181E+0,-1.43427E-2,
4.64732E-3,-2.6181E+0,-1.67427E-2,
4.64982E-3,-1.4181E+0,-1.35427E-2,
4.65233E-3,-2.6181E+0,-1.51427E-2,
4.65483E-3,-1.8181E+0,-1.19427E-2,
4.65733E-3,-3.0181E+0,-1.43427E-2,
4.65983E-3,-1.8181E+0,-1.19427E-2,
4.66233E-3,-3.4181E+0,-1.51427E-2,
4.66483E-3,-2.2181E+0,-1.19427E-2,
4.66733E-3,-3.4181E+0,-1.59427E-2,
4.66983E-3,-2.6181E+0,-1.35427E-2,
4.67234E-3,-3.8181E+0,-1.51427E-2,
4.67484E-3,-2.6181E+0,-1.19427E-2,
4.67734E-3,-3.8181E+0,-1.43427E-2,
4.67984E-3,-3.0181E+0,-1.03427E-2,
4.68234E-3,-4.2181E+0,-1.27427E-2,
4.68484E-3,-3.0181E+0,-1.03427E-2,
4.68734E-3,-4.6181E+0,-1.35427E-2,
4.68984E-3,-3.4181E+0,-1.11427E-2,
4.69235E-3,-4.6181E+0,-1.35427E-2,
4.69485E-3,-3.4181E+0,-1.11427E-2,
4.69735E-3,-5.0181E+0,-1.35427E-2,
4.69985E-3,-3.8181E+0,-1.03427E-2,
4.70235E-3,-5.0181E+0,-1.35427E-2,
4.70485E-3,-4.2181E+0,-9.5427E-3,
4.70735E-3,-5.4181E+0,-1.11427E-2,
4.70985E-3,-4.2181E+0,-7.9427E-3,
4.71236E-3,-5.8181E+0,-1.03427E-2,
4.71486E-3,-4.6181E+0,-8.7427E-3,
4.71736E-3,-5.8181E+0,-1.11427E-2,
4.71986E-3,-4.6181E+0,-8.7427E-3,
4.72236E-3,-5.8181E+0,-1.11427E-2,
4.72486E-3,-5.0181E+0,-8.7427E-3,
4.72736E-3,-5.8181E+0,-1.03427E-2,
4.72986E-3,-5.0181E+0,-6.3427E-3,
4.73237E-3,-6.2181E+0,-7.9427E-3,
4.73487E-3,-5.0181E+0,-5.5427E-3,
4.73737E-3,-6.2181E+0,-7.9427E-3,
4.73987E-3,-5.4181E+0,-4.7427E-3,
4.74237E-3,-6.6181E+0,-7.9427E-3,
4.74487E-3,-5.4181E+0,-5.5427E-3,
4.74737E-3,-6.6181E+0,-7.1427E-3,
4.74987E-3,-5.8181E+0,-4.7427E-3,
4.75238E-3,-7.0181E+0,-7.1427E-3,
4.75488E-3,-5.8181E+0,-3.9427E-3,
4.75738E-3,-7.0181E+0,-5.5427E-3,
4.75988E-3,-5.8181E+0,-1.5427E-3,
4.76238E-3,-7.0181E+0,-3.9427E-3,
4.76488E-3,-6.2181E+0,-7.427E-4,
4.76738E-3,-7.4181E+0,-3.1427E-3,
4.76988E-3,-6.2181E+0,-7.427E-4,
4.77239E-3,-7.4181E+0,-3.9427E-3,
4.77489E-3,-6.6181E+0,-1.5427E-3,
4.77739E-3,-7.4181E+0,-3.9427E-3,
4.77989E-3,-6.6181E+0,-1.5427E-3,
4.78239E-3,-7.8181E+0,-3.1427E-3,
4.78489E-3,-6.6181E+0,1.6573E-3,
4.78739E-3,-7.8181E+0,5.73E-5,
4.78989E-3,-7.0181E+0,2.4573E-3,
4.7924E-3,-7.8181E+0,-7.427E-4,
4.7949E-3,-6.6181E+0,2.4573E-3,
4.7974E-3,-7.8181E+0,-7.427E-4,
4.7999E-3,-7.0181E+0,1.6573E-3,
4.8024E-3,-7.8181E+0,5.73E-5,
4.8049E-3,-7.0181E+0,2.4573E-3,
4.8074E-3,-7.8181E+0,5.73E-5,
4.8099E-3,-7.0181E+0,4.0573E-3,
4.81241E-3,-8.2181E+0,2.4573E-3,
4.81491E-3,-7.0181E+0,4.8573E-3,
4.81741E-3,-8.2181E+0,2.4573E-3,
4.81991E-3,-7.4181E+0,5.6573E-3,
4.82241E-3,-8.2181E+0,3.2573E-3,
4.82491E-3,-7.4181E+0,5.6573E-3,
4.82741E-3,-8.2181E+0,2.4573E-3,
4.82991E-3,-7.4181E+0,5.6573E-3,
4.83242E-3,-8.2181E+0,3.2573E-3,
4.83492E-3,-7.4181E+0,6.4573E-3,
4.83742E-3,-8.2181E+0,4.8573E-3,
4.83992E-3,-7.4181E+0,8.0573E-3,
4.84242E-3,-8.2181E+0,5.6573E-3,
4.84492E-3,-7.4181E+0,8.0573E-3,
4.84742E-3,-8.2181E+0,5.6573E-3,
4.84992E-3,-7.4181E+0,8.0573E-3,
4.85243E-3,-8.6181E+0,5.6573E-3,
4.85493E-3,-7.4181E+0,8.0573E-3,
4.85743E-3,-8.2181E+0,5.6573E-3,
4.85993E-3,-7.4181E+0,8.0573E-3,
4.86243E-3,-8.6181E+0,6.4573E-3,
4.86493E-3,-7.4181E+0,9.6573E-3,
4.86743E-3,-8.2181E+0,8.0573E-3,
4.86993E-3,-7.8181E+0,1.12573E-2,
4.87244E-3,-8.6181E+0,7.2573E-3,
4.87494E-3,-7.4181E+0,1.04573E-2,
4.87744E-3,-8.6181E+0,6.4573E-3,
4.87994E-3,-7.4181E+0,8.8573E-3,
4.88244E-3,-8.6181E+0,7.2573E-3,
4.88494E-3,-7.4181E+0,9.6573E-3,
4.88744E-3,-8.6181E+0,8.8573E-3,
4.88994E-3,-7.4181E+0,1.28573E-2,
4.89245E-3,-8.6181E+0,9.6573E-3,
4.89495E-3,-7.4181E+0,1.20573E-2,
4.89745E-3,-8.6181E+0,8.8573E-3,
4.89995E-3,-7.8181E+0,1.20573E-2,
4.90245E-3,-8.6181E+0,7.2573E-3,
4.90495E-3,-7.4181E+0,1.04573E-2,
4.90745E-3,-8.6181E+0,8.0573E-3,
4.90995E-3,-7.4181E+0,9.6573E-3,
4.91246E-3,-8.2181E+0,8.0573E-3,
4.91496E-3,-7.4181E+0,1.20573E-2,
4.91746E-3,-8.6181E+0,9.6573E-3,
4.91996E-3,-7.4181E+0,1.20573E-2,
4.92246E-3,-8.6181E+0,9.6573E-3,
4.92496E-3,-7.4181E+0,1.20573E-2,
4.92746E-3,-8.2181E+0,8.8573E-3,
4.92996E-3,-7.4181E+0,1.20573E-2,
4.93247E-3,-8.2181E+0,8.0573E-3,
4.93497E-3,-7.4181E+0,1.12573E-2,
4.93747E-3,-8.2181E+0,8.8573E-3,
4.93997E-3,-7.4181E+0,1.20573E-2,
4.94247E-3,-8.2181E+0,1.04573E-2,
4.94497E-3,-7.4181E+0,1.28573E-2,
4.94747E-3,-8.2181E+0,1.04573E-2,
4.94997E-3,-7.4181E+0,1.28573E-2,
4.95248E-3,-8.2181E+0,8.8573E-3,
4.95498E-3,-7.0181E+0,1.20573E-2,
4.95748E-3,-8.2181E+0,8.0573E-3,
4.95998E-3,-7.0181E+0,1.12573E-2,
4.96248E-3,-7.8181E+0,8.0573E-3,
4.96498E-3,-7.0181E+0,1.04573E-2,
4.96748E-3,-7.8181E+0,8.8573E-3,
4.96998E-3,-7.0181E+0,1.20573E-2,
4.97249E-3,-7.8181E+0,9.6573E-3,
4.97499E-3,-7.0181E+0,1.28573E-2,
4.97749E-3,-7.8181E+0,8.0573E-3,
4.97999E-3,-6.6181E+0,1.20573E-2,
4.98249E-3,-7.8181E+0,7.2573E-3,
4.98499E-3,-6.6181E+0,9.6573E-3,
4.98749E-3,-7.4181E+0,6.4573E-3,
4.98999E-3,-6.6181E+0,9.6573E-3,
4.9925E-3,-7.4181E+0,7.2573E-3,
4.995E-3,-6.2181E+0,1.04573E-2,
4.9975E-3,-7.4181E+0,8.0573E-3,
5.E-3,-6.2181E+0,1.12573E-2,
