Vernier Format 2
Bandlücke-Si2_Background.cmbl 26.09.2019 13:03:58 ,
Latest
Time	Potential	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

86,5	24,5578452997	0,00732601	0,118437	686,485469149	1,80484519437
87	24,0362211237	0,00732601	0,119658	672,77987456	1,84161275753
87,5	23,7748745847	0,00732601	0,130647	665,891995421	1,86066210214
88	23,2527159577	0,00732601	0,129426	652,088973105	1,90004746454
88,5	22,9919038697	0,00610501	0,125763	645,174172546	1,92041165428
89	22,4697452427	0,00610501	0,10989	631,290371497	1,96264675646
89,5	22,1437301327	0,00732601	0,130647	622,595216845	1,99005704907
90	21,9475866157	0,00610501	0,144078	617,354139729	2,00695179681
90,5	21,3602249667	0,00610501	0,139194	601,616442852	2,05945169006
91	21,0994128787	0,00732601	0,139194	594,607906878	2,08372607506
91,5	20,5772542517	0,00732601	0,145299	580,539593554	2,13422135847
92	20,3164421637	0,00854701	0,130647	573,494507266	2,16043917475
92,5	19,7290805147	0,00732601	0,131868	557,585334497	2,22208139875
93	19,5334714487	0,00610501	0,120879	552,274012881	2,2434515677
93,5	18,9461097997	0,00732601	0,112332	536,287101078	2,31032966765
94	18,6847632607	0,00610501	0,123321	529,155507958	2,3414666981
94,5	18,1631390847	0,00610501	0,119658	514,888721022	2,4063451954
95	17,9017925457	0,00610501	0,120879	507,724588719	2,44029938185
95,5	17,6409804577	0,00610501	0,133089	500,564575583	2,47520511925
96	17,6409804577	0,00854701	0,13431	500,564575583	2,47520511925
96,5	17,6409804577	0,00732601	0,125763	500,564575583	2,47520511925
97	17,6409804577	0,00488401	0,133089	500,564575583	2,47520511925
97,5	17,6409804577	0,00610501	0,124542	500,564575583	2,47520511925
98	17,6409804577	0,00610501	0,13431	500,564575583	2,47520511925
98,5	17,6409804577	0,00732601	0,128205	500,564575583	2,47520511925
