Vernier Format 2
Bandlücke-Ge.cmbl 26.09.2019 16:39:53 ,
Latest
Time	Potential	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

112	-10,506237758	0,00610501	0,042735	-602,729204496	-2,05564952014
112,5	-10,832787319	0,00732601	0,0708181	-621,242599304	-1,99438995553
113	-11,354945946	0,00610501	0,046398	-650,803669629	-1,90379995968
113,5	-11,680961056	0,00732601	0,0525031	-669,233174605	-1,85137265607
114	-12,137916661	0,00610501	0,041514	-695,028090832	-1,7826617605
114,5	-12,398728749	0,00610501	0,03663	-709,731091437	-1,7457316087
115	-12,920887376	0,00610501	0,0732601	-739,122721994	-1,67631160987
115,5	-13,247436937	0,00610501	0,0671551	-757,47272777	-1,63570245446
116	-13,703858091	0,01221	0,0818071	-783,07932885	-1,5822151784
116,5	-14,030407652	0,00610501	0,0512821	-801,369342368	-1,5461035686
117	-14,421625784	0,00610501	0,043956	-823,247111987	-1,5050159083
117,5	-14,813378367	0,00610501	0,0683761	-845,116308682	-1,46607039442
118	-15,074190455	0,00610501	0,0647131	-859,654038704	-1,44127747235
118,5	-15,596349082	0,00610501	0,042735	-888,705457374	-1,39416270005
119	-15,857695621	0,00610501	0,0512821	-903,218468502	-1,3717611444
119,5	-16,444522819	0,00610501	0,0525031	-935,737037958	-1,32408994166
120	-16,640666336	0,00732601	0,0720391	-946,584458394	-1,30891648285
120,5	-17,228027985	0,00610501	0,0537241	-979,000752335	-1,26557614695
121	-17,423637051	0,00732601	0,0537241	-989,773682428	-1,25180131781
121,5	-18,0109987	0,00610501	0,0525031	-1022,05207545	-1,21226699672
122	-18,271810788	0,00732601	0,0659341	-1036,35073989	-1,19554119306
122,5	-18,793969415	0,00610501	0,0683761	-1064,91253983	-1,16347582891
123	-19,054781503	0,00610501	0,0525031	-1079,14584922	-1,14813025589
123,5	-19,57694013	0,00732601	0,04884	-1107,57414169	-1,11866100279
124	-19,838286669	0,00610501	0,0537241	-1121,76844156	-1,1045060229
124,5	-20,164301779	0,00854701	0,0744811	-1139,44228152	-1,08737407773
125	-20,621257384	0,00610501	0,0525031	-1164,1524103	-1,06429363461
125,5	-20,947272494	0,00732601	0,043956	-1181,73669038	-1,04845691099
126	-21,469431121	0,00610501	0,0500611	-1209,82041433	-1,02411893974
126,5	-21,73077766	0,00610501	0,0732601	-1223,83906299	-1,01238801528
127	-22,252401836	0,00732601	0,0525031	-1251,7426061	-0,989820106756
127,5	-22,578951397	0,00610501	0,045177	-1269,15825215	-0,976237595196
128	-23,035907002	0,00610501	0,046398	-1293,45942122	-0,957896304802
128,5	-23,361922112	0,00610501	0,0573871	-1310,74690012	-0,945262582645
129	-23,818877717	0,00610501	0,0695971	-1334,90615792	-0,92815513109
129,5	-24,144892827	0,00610501	0,0561661	-1352,09077828	-0,91635859064
130	-24,667051454	0,00610501	0,0769231	-1379,52290583	-0,898136591112
130,5	-24,927863542	0,00610501	0,0598291	-1393,18216604	-0,889330936185
131	-25,450022169	0,00610501	0,0757021	-1420,44164118	-0,872263924175
131,5	-25,77657173	0,00610501	0,040293	-1437,42946062	-0,86195534038
132	-25,972180796	0,00610501	0,0549451	-1447,58314403	-0,855909386008
132,5	-26,559542445	0,00610501	0,0647131	-1477,97006719	-0,838311970928
133	-26,755151511	0,00610501	0,041514	-1488,05550583	-0,832630231294
133,5	-27,34251316	0,00610501	0,047619	-1518,23467658	-0,81607937107
134	-27,603859699	0,00488401	0,0683761	-1531,61179499	-0,808951722659
134,5	-28,190686897	0,00610501	0,0842491	-1561,53223082	-0,793451441823
135	-28,386830414	0,00610501	0,043956	-1571,4965891	-0,788420419487
135,5	-28,908989041	0,00610501	0,043956	-1597,93287173	-0,775376752001
136	-29,169801129	0,00610501	0,0830281	-1611,08792082	-0,769045552382
136,5	-29,691959756	0,00610501	0,0512821	-1637,32438228	-0,756722377927
137	-29,952771844	0,00610501	0,0525031	-1650,37839683	-0,750736923352
137,5	-30,540133493	0,00610501	0,0659341	-1679,65104035	-0,737653220958
138	-30,735742559	0,00854701	0,0781441	-1689,36068	-0,733413541981
138,5	-31,06229212	0,00610501	0,0598291	-1705,52601255	-0,726462094909
139	-31,584450747	0,00610501	0,039072	-1731,25933527	-0,715664011023
139,5	-31,910465857	0,00610501	0,0659341	-1747,25342198	-0,709112933712
140	-32,367421462	0,00610501	0,0671551	-1769,57603326	-0,700167710636
140,5	-32,693436572	0,00610501	0,046398	-1785,43339155	-0,69394915871
141	-33,215595199	0,00610501	0,047619	-1810,71051119	-0,684261781408
141,5	-33,476941738	0,00488401	0,0525031	-1823,30566636	-0,679534991231
142	-33,998565914	0,00610501	0,0757021	-1848,33078423	-0,670334558387
142,5	-34,259912453	0,00610501	0,032967	-1860,81150742	-0,665838530696
143	-34,78207108	0,00610501	0,03663	-1885,63122295	-0,657074397644
143,5	-35,10808619	0,00610501	0,0805861	-1901,04838328	-0,651745642509
144	-35,499838773	0,00610501	0,039072	-1919,49278895	-0,645483018813
144,5	-35,956259927	0,00610501	0,041514	-1940,8686684	-0,638373950888
145	-36,152403444	0,00610501	0,0537241	-1950,01703188	-0,635379065794
145,5	-36,739765093	0,00732601	0,0744811	-1977,27516086	-0,626619918423
146	-36,935374159	0,00610501	0,040293	-1986,30695351	-0,623770660326
146,5	-37,522735808	0,00610501	0,0537241	-2013,28745718	-0,615411373861
147	-37,718344874	0,00610501	0,0622711	-2022,22595076	-0,612691178024
147,5	-38,305706523	0,00610501	0,0598291	-2048,92379076	-0,604707703424
148	-38,501315589	0,00610501	0,043956	-2057,76731609	-0,60210889264
148,5	-39,088677238	0,00610501	0,0720391	-2084,17750685	-0,594479115109
149	-39,350023777	0,00732601	0,0695971	-2095,85847484	-0,591165870632
149,5	-39,741241909	0,00732601	0,0573871	-2113,26252612	-0,586297246407
150	-40,132994492	0,00610501	0,0500611	-2130,59162652	-0,581528616078
150,5	-40,459009602	0,00610501	0,0732601	-2144,93694131	-0,577639359059
151	-40,915965207	0,00610501	0,041514	-2164,92691	-0,572305695068
151,5	-41,242514768	0,00610501	0,0512821	-2179,12784895	-0,568576093687
152	-41,764138944	0,00610501	0,0598291	-2201,66513267	-0,562755880363
152,5	-42,025485483	0,00610501	0,0525031	-2212,88836468	-0,559901719298
153	-42,54764411	0,00488401	0,0561661	-2235,17375721	-0,554319321262
153,5	-42,808456198	0,00610501	0,0659341	-2246,23564406	-0,551589501874
154	-43,330614825	0,00610501	0,0647131	-2268,24198559	-0,54623801511
154,5	-43,656629935	0,00488401	0,0500611	-2281,88645804	-0,542971801088
155	-44,11358554	0,00610501	0,0598291	-2300,88664085	-0,538488067167
155,5	-44,178788562	0,00610501	0,0500611	-2303,58587478	-0,537857092095
156	-44,11358554	0,00610501	0,04884	-2300,88664085	-0,538488067167
156,5	-44,178788562	0,00610501	0,0671551	-2303,58587478	-0,537857092095
157	-44,11358554	0,00732601	0,0610501	-2300,88664085	-0,538488067167
157,5	-44,178788562	0,00610501	0,042735	-2303,58587478	-0,537857092095
158	-44,11358554	0,00610501	0,0598291	-2300,88664085	-0,538488067167
158,5	-44,178788562	0,00854701	0,0757021	-2303,58587478	-0,537857092095
159	-44,11358554	0,00488401	0,039072	-2300,88664085	-0,538488067167
159,5	-44,178788562	0,00610501	0,0573871	-2303,58587478	-0,537857092095
160	-44,178788562	0,00610501	0,0634921	-2303,58587478	-0,537857092095
160,5	-44,178788562	0,00610501	0,045177	-2303,58587478	-0,537857092095
161	-44,11358554	0,00610501	0,041514	-2300,88664085	-0,538488067167
161,5	-44,178788562	0,00732601	0,0634921	-2303,58587478	-0,537857092095
162	-44,11358554	0,00610501	0,0573871	-2300,88664085	-0,538488067167
162,5	-44,178788562	0,00488401	0,037851	-2303,58587478	-0,537857092095
163	-44,11358554	0,00610501	0,0671551	-2300,88664085	-0,538488067167
163,5	-44,178788562	0,00610501	0,0598291	-2303,58587478	-0,537857092095
164	-44,11358554	0,00610501	0,035409	-2300,88664085	-0,538488067167
164,5	-44,178788562	0,00610501	0,0549451	-2303,58587478	-0,537857092095
165	-44,178788562	0,00610501	0,0671551	-2303,58587478	-0,537857092095
165,5	-44,178788562	0,00610501	0,045177	-2303,58587478	-0,537857092095
166	-44,11358554	0,00488401	0,0634921	-2300,88664085	-0,538488067167
166,5	-44,178788562	0,010989	0,0647131	-2303,58587478	-0,537857092095
167	-44,11358554	0,00488401	0,04884	-2300,88664085	-0,538488067167
167,5	-44,178788562	0,00732601	0,0500611	-2303,58587478	-0,537857092095
168	-44,11358554	0,00488401	0,037851	-2300,88664085	-0,538488067167
168,5	-44,178788562	0,00610501	0,0586081	-2303,58587478	-0,537857092095
169	-44,11358554	0,00732601	0,0757021	-2300,88664085	-0,538488067167
169,5	-44,178788562	0,00610501	0,03663	-2303,58587478	-0,537857092095
170	-44,11358554	0,00610501	0,0610501	-2300,88664085	-0,538488067167
170,5	-44,178788562	0,00610501	0,0512821	-2303,58587478	-0,537857092095
171	-44,11358554	0,00610501	0,0598291	-2300,88664085	-0,538488067167
171,5	-44,178788562	0,00488401	0,0586081	-2303,58587478	-0,537857092095
172	-44,178788562	0,00610501	0,0683761	-2303,58587478	-0,537857092095
172,5	-44,178788562	0,00610501	0,045177	-2303,58587478	-0,537857092095
173	-44,11358554	0,00610501	0,042735	-2300,88664085	-0,538488067167
173,5	-44,178788562	0,00610501	0,0647131	-2303,58587478	-0,537857092095
174	-44,11358554	0,00610501	0,0525031	-2300,88664085	-0,538488067167
174,5	-44,178788562	0,00610501	0,0671551	-2303,58587478	-0,537857092095
175	-44,11358554	0,00488401	0,026862	-2300,88664085	-0,538488067167
175,5	-44,178788562	0,00732601	0,0647131	-2303,58587478	-0,537857092095
176	-44,11358554	0,00610501	0,0732601	-2300,88664085	-0,538488067167
176,5	-44,178788562	0,00610501	0,031746	-2303,58587478	-0,537857092095
177	-44,11358554	0,00610501	0,0537241	-2300,88664085	-0,538488067167
177,5	-44,178788562	0,00610501	0,031746	-2303,58587478	-0,537857092095
178	-44,178788562	0,00610501	0,0708181	-2303,58587478	-0,537857092095
178,5	-44,178788562	0,00610501	0,0500611	-2303,58587478	-0,537857092095
179	-44,11358554	0,00610501	0,042735	-2300,88664085	-0,538488067167
179,5	-44,11358554	0,00610501	0,0500611	-2300,88664085	-0,538488067167
180	-44,11358554	0,00488401	0,0500611	-2300,88664085	-0,538488067167
180,5	-44,178788562	0,00610501	0,0659341	-2303,58587478	-0,537857092095
181	-44,11358554	0,00610501	0,0500611	-2300,88664085	-0,538488067167
181,5	-44,178788562	0,00610501	0,039072	-2303,58587478	-0,537857092095
182	-44,11358554	0,00610501	0,0549451	-2300,88664085	-0,538488067167
182,5	-44,178788562	0,00732601	0,0622711	-2303,58587478	-0,537857092095
183	-44,11358554	0,00610501	0,032967	-2300,88664085	-0,538488067167
183,5	-44,178788562	0,00732601	0,0708181	-2303,58587478	-0,537857092095
184	-44,11358554	0,00610501	0,04884	-2300,88664085	-0,538488067167
184,5	-44,11358554	0,00610501	0,045177	-2300,88664085	-0,538488067167
185	-44,11358554	0,00610501	0,0683761	-2300,88664085	-0,538488067167
185,5	-44,178788562	0,00610501	0,047619	-2303,58587478	-0,537857092095
186	-44,11358554	0,00732601	0,0695971	-2300,88664085	-0,538488067167
186,5	-44,178788562	0,00610501	0,0586081	-2303,58587478	-0,537857092095
187	-44,11358554	0,00610501	0,042735	-2300,88664085	-0,538488067167
187,5	-44,178788562	0,00610501	0,0586081	-2303,58587478	-0,537857092095
188	-44,11358554	0,00610501	0,0500611	-2300,88664085	-0,538488067167
188,5	-44,178788562	0,00610501	0,040293	-2303,58587478	-0,537857092095
